id,authors,description,number,rubygem_id,built_at,updated_at,summary,platform,created_at,indexed,prerelease,position,latest,full_name,licenses,size,requirements,required_ruby_version,sha256,metadata,required_rubygems_version,yanked_at,info_checksum,yanked_info_checksum,pusher_id,canonical_number,cert_chain,pusher_api_key_id,gem_platform,gem_full_name,spec_sha256
1850881,Jean Boussier,To parallelize your CI without having to balance your tests,0.63.0,153128,2025-02-27 00:00:00,2025-02-27 12:03:56.828407,Distribute tests over many workers using a queue,ruby,2025-02-27 12:03:55.958158,t,f,0,t,ci-queue-0.63.0,"---
- MIT
",37888,"--- []
",>= 2.7,iSIF38XRDGjDZWo6PwrBZyI0VJ/ihmT8QA8vm1u+1Ug=,"""allowed_push_host""=>""https://rubygems.org""",>= 0,,f561b4b164c564005aa907d952ad6e66,,78226,0.63,,77900,ruby,ci-queue-0.63.0,drtrvZ2ulyi75e0IkX0XQCx6Iyz1fY0QqBlldIgnO9s=
1850882,emerchantpay Ltd.,,0.2.1,214335,2025-02-27 00:00:00,2025-02-27 12:09:21.335534,Ruby Client for Genesis Payment Processing Gateway,ruby,2025-02-27 12:09:19.928556,t,f,0,t,genesis_ruby-0.2.1,"---
- MIT
",96768,"--- []
",>= 2.7.0,vMtHFF4Om7drkTEuHwhOifG4suaWv4AodeIGZOFTXdM=,"""homepage_uri""=>""https://github.com/GenesisGateway/genesis_ruby"", ""changelog_uri""=>""https://github.com/GenesisGateway/genesis_ruby/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/GenesisGateway/genesis_ruby"", ""documentation_uri""=>""https://github.com/GenesisGateway/genesis_ruby/blob/main/README.md""",>= 0,,e74bdef7eca349bb0421c66726b7157c,,181944,0.2.1,,181519,ruby,genesis_ruby-0.2.1,OJMcwJYXHZgvmpaiCu4bl7Y5q+rowlMxuYNXSsAS/f0=
1850883,"Anton Shevtsov, Anton Kotenko",Generate ec2 yaml config files to allow ECS cluster to be discovered by prometheus monitoring service,1.1.1,205609,2025-02-27 00:00:00,2025-02-27 12:16:46.492718,ECS(EC2 model) discovery,ruby,2025-02-27 12:16:45.434329,t,f,0,t,ECSD-1.1.1,"---
- MIT
",8192,"--- []
",>= 2.4.0,oGDz/0EiGi9RPhbAcBchFne6kEjyK7waS6sBAbl0M70=,"",>= 0,,c64a5fe93cd3798ff80baf2f2f17ac0d,,167351,1.1.1,,163789,ruby,ECSD-1.1.1,f+feSJ//2pp2tFiCFRnScIMIiBpUmxJzxc+Xa+k3DxY=
1850884,APIMatic Ltd.,"The APIMatic Core libraries provide a stable runtime that powers all the functionality of SDKs. This includes functionality like the ability to create HTTP requests, handle responses, apply authentication schemes, convert API responses back to object instances, and validate user and server data.",0.3.13,210246,2025-02-27 00:00:00,2025-02-27 12:17:49.367038,A library that contains apimatic-apimatic-core logic and utilities for consuming REST APIs using Python SDKs generated by APIMatic.,ruby,2025-02-27 12:17:48.074501,t,f,0,t,apimatic_core-0.3.13,"---
- MIT
",34816,"--- []
",>= 2.6,I9Bpu9OcdJk+AwZPlcaVJwhCFpuNAx5l95VX21Xqvh4=,"",>= 0,,d030e9343d120745796aa623ba7ffac5,,119732,0.3.13,,172611,ruby,apimatic_core-0.3.13,8N7bW0pRG8AhXwjdWoRlCe91ADHklQcSf0huWZM/YQo=
1850885,Justin Bowen,A simple way to perform long running LLM background jobs and streaming responses,0.2.4.rc2,226943,2025-02-27 00:00:00,2025-02-27 12:24:39.179975,Rails AI Agents Framework,ruby,2025-02-27 12:24:38.081949,t,t,5,f,activeagent-0.2.4.rc2,"---
- MIT
",24576,"--- []
",>= 0,yoU/NSh00sNuA9D9k929OwJu52EYhQ/sLVVu2VVZdx8=,"",>= 0,,267883a8a7146c74b5a6be3df1de667e,,70231,0.2.4.rc.2,,187512,ruby,activeagent-0.2.4.rc2,8qOE6VMgv8Ff3+c7s8IDa7UB8fiGvNqURutT8m+34TE=
1850886,"Mert Kahyaoğlu, GitHub Open Source",Jekyll::Admin is a drop in administrative framework for Jekyll sites.,0.12.0,149429,2025-02-27 00:00:00,2025-02-27 12:26:31.372477,"wp-admin for Jekyll, but better",ruby,2025-02-27 12:26:30.116728,t,f,0,t,jekyll-admin-0.12.0,"---
- MIT
",2921472,"--- []
",>= 2.7.0,mkjM6s4b1aWAgatHRhn76GMlKpIVA8n5w1rGZQVnDS8=,"""allowed_push_host""=>""https://rubygems.org""",>= 2.7.0,,ea9aa5d1340af7e5167377c4ecb4a5f8,,104885,0.12,,233901,ruby,jekyll-admin-0.12.0,Kk/NovJNSEpYc+3R1ni18e+S4iIFPBM5hJ8pBROVpHI=
1850887,Justin Bowen,A simple way to perform long running LLM background jobs and streaming responses,0.2.4.rc3,226943,2025-02-27 00:00:00,2025-02-27 12:38:00.314131,Rails AI Agents Framework,ruby,2025-02-27 12:37:59.589934,t,t,4,f,activeagent-0.2.4.rc3,"---
- MIT
",24576,"--- []
",>= 0,XTVaEqHsMVgRQavtSCTySg7MJkt/Drpm1/YlCLHLz7c=,"",>= 0,,c6e9e1c1980d464a6ec47c361d36deef,,70231,0.2.4.rc.3,,187512,ruby,activeagent-0.2.4.rc3,b7f2HmH0z+wonYupcOfu/BxG2VAa1Jbd5B+GeY2RB78=
1850888,Hermann Mayer,A bundle of opinionated Apache Kafka / Confluent Schema Registry helpers.,1.13.0,182937,2025-02-27 00:00:00,2025-02-27 12:44:38.398729,A bundle of opinionated Apache Kafka / Confluent Schema Registry helpers.,ruby,2025-02-27 12:44:37.461247,t,f,0,t,rimless-1.13.0,"---
- MIT
",56320,"--- []
",>= 2.7,TrL/HwsPtCRdbMI8I1KFlJ1kqpRTf5Y2zOqan8bYTvk=,"""homepage_uri""=>""https://github.com/hausgold/rimless"", ""changelog_uri""=>""https://github.com/hausgold/rimless/blob/master/CHANGELOG.md"", ""bug_tracker_uri""=>""https://github.com/hausgold/rimless/issues"", ""source_code_uri""=>""https://github.com/hausgold/rimless"", ""documentation_uri""=>""https://www.rubydoc.info/gems/rimless""",>= 0,,1e381e005ca9e70e64f5354ee7352aaf,,116214,1.13,,174092,ruby,rimless-1.13.0,nBjcdy4mIbtV3zhacbF+KAK2FMFiCY2E0fGPD6AvhWE=
1850889,vivek-appscms,,5.0.3,198456,2025-02-27 00:00:00,2025-02-27 12:59:52.790146,Appscms theme for all tools,ruby,2025-02-27 12:59:50.468045,t,f,0,t,appscms-tools-theme-5.0.3,"---
- MIT
",30207488,"--- []
",>= 0,VUJOKOFDjSt7blgKQW0+O84wvMNnxW/tSa+2k8X3r/M=,"",>= 0,,d31405fdc148388061e570fefa963c00,,152974,5.0.3,,175407,ruby,appscms-tools-theme-5.0.3,A/HqyQBCP/gE9JaRdEGjYiZ463F1A/eWmftNziQSrpQ=
1850890,BuildSquad,This gem allows to use JSON RPC API Methods from solana.,2.1.3,232070,2025-02-27 00:00:00,2025-02-27 13:03:22.575951,Solana Ruby SDK,ruby,2025-02-27 13:03:21.350672,t,f,0,t,solana-ruby-web3js-2.1.3,"---
- MIT
",36864,"--- []
",>= 3.0.0,CAhoEJSzaZ/gLH8ahomST2t9SL1qsGlVQvG8rzEzJOk=,"""homepage_uri""=>""https://github.com/Build-Squad/solana-ruby"", ""source_code_uri""=>""https://github.com/Build-Squad/solana-ruby"", ""documentation_uri""=>""https://www.rubydoc.info/gems/solana-ruby-web3js""",>= 0,,0034f89f85fb93f365c3c53a1e4ec95b,,203852,2.1.3,,229153,ruby,solana-ruby-web3js-2.1.3,9goDz5sXVQeSW7PlM1nHjR6F/8YgIysKGtvuxaByF7Q=
1850891,Solidus Contrib,Review and rating functionality for your Solidus store.,1.8.0,156491,2025-02-27 00:00:00,2025-02-27 13:08:47.277969,Review and rating functionality for your Solidus store.,ruby,2025-02-27 13:08:46.506533,t,f,0,t,solidus_reviews-1.8.0,"---
- BSD-3-Clause
",76288,"--- []
",>= 3.0,zUFUlK3wDa/Q2S9m+tHcSvp4tIhawA135YLQIGjLOcA=,"""homepage_uri""=>""https://github.com/solidusio-contrib/solidus_reviews"", ""changelog_uri""=>""https://github.com/solidusio-contrib/solidus_reviews/releases"", ""source_code_uri""=>""https://github.com/solidusio-contrib/solidus_reviews""",>= 0,,5959024f1bab3edc822f303b2b3fe884,,44910,1.8,,160859,ruby,solidus_reviews-1.8.0,IJBSj9UWenA0WhR378Q64T3jKNrEgGrDis3+6oChT28=
1850892,Robert Mosolgo,"Use the GraphiQL IDE for GraphQL with Ruby on Rails. This gem includes an engine, a controller and a view for integrating GraphiQL with your app.",1.10.4,138535,2025-02-27 00:00:00,2025-02-27 13:15:56.086945,A mountable GraphiQL endpoint for Rails,ruby,2025-02-27 13:15:55.076922,t,f,0,t,graphiql-rails-1.10.4,"---
- MIT
",640000,"--- []
",>= 2.1.0,VOB+r1R0l0rn1dDP0f5xhNWd4R08p7Clef2JScZhbMY=,"",>= 0,,6bbe807642238804353b7b71fe30a252,,66675,1.10.4,,158998,ruby,graphiql-rails-1.10.4,oOn/MP1M3khTOJl3p5+tP6Re5X5ZwQnbQIpH+L0sk8A=
1850893,Ivan Kuchin,,0.12.0.20250227,114848,2025-02-27 00:00:00,2025-02-27 13:21:05.08877,"Precompiled binaries for image_optim: advpng, gifsicle, jhead, jpeg-recompress, jpegoptim, jpegtran, optipng, oxipng, pngcrush, pngout, pngquant",ruby,2025-02-27 13:21:03.647295,t,f,0,t,image_optim_pack-0.12.0.20250227,"---
- MIT
",6686208,"--- []
",>= 1.9.3,/DpmSDZRTjQD6H9n9udyJ/h6UNOgOYHiBMJcfcMnLLs=,"""changelog_uri""=>""https://github.com/toy/image_optim_pack/blob/master/CHANGELOG.markdown"", ""bug_tracker_uri""=>""https://github.com/toy/image_optim_pack/issues"", ""source_code_uri""=>""https://github.com/toy/image_optim_pack"", ""documentation_uri""=>""https://www.rubydoc.info/gems/image_optim_pack/0.12.0.20250227""",>= 0,,11ee638e03b04fd956e2235f2f513a56,,72,0.12.0.20250227,,175810,ruby,image_optim_pack-0.12.0.20250227,98t6pn8ObDH5LhNbBkgsyBM4bs4Y/P0d0VRcIgnwCDc=
1850894,Ivan Kuchin,,0.12.0.20250227,114848,2025-02-27 00:00:00,2025-02-27 13:21:35.906509,"Precompiled binaries for image_optim: advpng, gifsicle, jhead, jpeg-recompress, jpegoptim, jpegtran, optipng, oxipng, pngcrush, pngout, pngquant",arm64-darwin,2025-02-27 13:21:34.622901,t,f,0,t,image_optim_pack-0.12.0.20250227-arm64-darwin,"---
- MIT
",2220544,"--- []
",>= 1.9.3,Iyh2H5kayZUOA4Z7Ii6gDUvvZOCDCanS/uwaFw9xDww=,"""changelog_uri""=>""https://github.com/toy/image_optim_pack/blob/master/CHANGELOG.markdown"", ""bug_tracker_uri""=>""https://github.com/toy/image_optim_pack/issues"", ""source_code_uri""=>""https://github.com/toy/image_optim_pack"", ""documentation_uri""=>""https://www.rubydoc.info/gems/image_optim_pack/0.12.0.20250227""",>= 0,,f9fece6c7fb1735959291a5d1d1289ec,,72,0.12.0.20250227,,175810,arm64-darwin,image_optim_pack-0.12.0.20250227-arm64-darwin,KizuyXjaG2j0z9V/+nGAmB1ZZuw/XUZXvkWd1hTZgGs=
1850895,Ivan Kuchin,,0.12.0.20250227,114848,2025-02-27 00:00:00,2025-02-27 13:22:06.943852,"Precompiled binaries for image_optim: advpng, gifsicle, jhead, jpeg-recompress, jpegoptim, jpegtran, optipng, oxipng, pngcrush, pngout, pngquant",x86_64-darwin,2025-02-27 13:22:05.673882,t,f,0,t,image_optim_pack-0.12.0.20250227-x86_64-darwin,"---
- MIT
",2233856,"--- []
",>= 1.9.3,fEJ94emXcOvqxUFlQ9j4hMkawYSpYgYnWjJq9ADVu+4=,"""changelog_uri""=>""https://github.com/toy/image_optim_pack/blob/master/CHANGELOG.markdown"", ""bug_tracker_uri""=>""https://github.com/toy/image_optim_pack/issues"", ""source_code_uri""=>""https://github.com/toy/image_optim_pack"", ""documentation_uri""=>""https://www.rubydoc.info/gems/image_optim_pack/0.12.0.20250227""",>= 0,,8c36b0fc4f10c4908fe9fc8ac3d7e9c7,,72,0.12.0.20250227,,175810,x86_64-darwin,image_optim_pack-0.12.0.20250227-x86_64-darwin,GPTDrDhTq0cmMAaxZqqcMIu2f3VAe7b3m/yoBAzCydI=
1850896,Ivan Kuchin,,0.12.0.20250227,114848,2025-02-27 00:00:00,2025-02-27 13:22:37.380961,"Precompiled binaries for image_optim: advpng, gifsicle, jhead, jpeg-recompress, jpegoptim, jpegtran, optipng, oxipng, pngcrush, pngout, pngquant",x86_64-linux,2025-02-27 13:22:35.672682,t,f,0,t,image_optim_pack-0.12.0.20250227-x86_64-linux,"---
- MIT
",2345472,"--- []
",>= 1.9.3,lnY2QPTyNRONh6m8dSe+JqFcXqbC3PHB5CQUF33QkBU=,"""changelog_uri""=>""https://github.com/toy/image_optim_pack/blob/master/CHANGELOG.markdown"", ""bug_tracker_uri""=>""https://github.com/toy/image_optim_pack/issues"", ""source_code_uri""=>""https://github.com/toy/image_optim_pack"", ""documentation_uri""=>""https://www.rubydoc.info/gems/image_optim_pack/0.12.0.20250227""",>= 0,,a00ef45c2d94967a241cf606dbc23ee0,,72,0.12.0.20250227,,175810,x86_64-linux,image_optim_pack-0.12.0.20250227-x86_64-linux,2mVndw6hgiEKzZs9edXu+5lTI35mPpJauGGCSrLWiAo=
1850897,Justin Bowen,A simple way to perform long running LLM background jobs and streaming responses,0.2.4.rc4,226943,2025-02-27 00:00:00,2025-02-27 13:25:54.470488,Rails AI Agents Framework,ruby,2025-02-27 13:25:53.507717,t,t,3,f,activeagent-0.2.4.rc4,"---
- MIT
",24576,"--- []
",>= 0,JFo9/RK0x4Iss7uEDoWwToDm9c+scmi9HSRexmkhOg4=,"",>= 0,,6fb38630d34a30d6d8dc503d8596fec3,,70231,0.2.4.rc.4,,187512,ruby,activeagent-0.2.4.rc4,/4jBdiU6QoYNAnhWed7YLoI5CjvgoYUdayyXKGHQxSE=
1850898,Joshua Young,,0.2.2,130294,2025-02-27 00:00:00,2025-02-27 13:27:12.905317,A modern Rails profiler,ruby,2025-02-27 13:27:12.076083,t,f,2,f,dial-0.2.2,"---
- MIT
",13312,"--- []
",>= 3.3.0,lF49rYOWt70oArFwWEmbaBWL8X7ev/GaiuswwA4WvGI=,"""changelog_uri""=>""https://github.com/joshuay03/dial/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/joshuay03/dial""",>= 0,,1b67f55c3f0eba21c9462c338fe949c6,,188536,0.2.2,,186632,ruby,dial-0.2.2,i+GFP6K4WuZxnEcfI0f9fremiTyI60W5EMQ7hHRGTdA=
1850899,Shopify,"The worldwide gem internationalizes and localizes Ruby code, enhancing user experience globally. It also aids in inputting, validating, and formatting mailing addresses.",1.17.0,214902,2025-02-27 00:00:00,2025-02-27 13:28:06.812556,Internationalization and localization APIs,ruby,2025-02-27 13:28:05.727262,t,f,0,t,worldwide-1.17.0,"--- []
",7064576,"--- []
",>= 3.1.0,566cFMHZT/33ONyxo+4MgsSypLvWGcMdhpzDmIFlpG0=,"""changelog_uri""=>""https://github.com/Shopify/worldwide/blob/main/CHANGELOG.md"", ""allowed_push_host""=>""https://rubygems.org/""",>= 0,,de3831ea2b3d52f96f29a9abf78ba97e,,78226,1.17,,77900,ruby,worldwide-1.17.0,7Q7jkZKzbKdftg5SDBao2VNv/GL3wffiXuPLJkny8/o=
1850900,Flinn,,0.13.1,215312,2025-02-27 00:00:00,2025-02-27 13:28:09.402748,"Ruby binding to typst, a new markup-based typesetting system that is powerful and easy to learn.",ruby,2025-02-27 13:28:08.184908,t,f,0,t,typst-0.13.1,"---
- Apache-2.0
",5109760,"--- []
",>= 3.0.0,DON2MnDpR7ugYhPPmcXrTkVKSzZqn3tJtRiWgJZhUI4=,"",>= 0,,4bc516d12d03d462f30de9f30ab05aae,,675,0.13.1,,183671,ruby,typst-0.13.1,TNgyDOb+AgXASIiVlH/peb7yahs4z2cQ44lNx1MTg8k=
1850901,"Łukasz Pająk, Nomtek",Ruby on Rails gem for handling errors in the JSON API,0.3.0,201950,2025-02-27 00:00:00,2025-02-27 13:30:15.441336,RoR JSON API errors handling gem,ruby,2025-02-27 13:30:14.680042,t,f,1,f,json_errors-0.3.0,"---
- MIT
",13312,"--- []
",>= 3.0.0,QAofIN07b0WH+5WqMFk8ohRp0uekSYccsHC2l/XYRms=,"""changelog_uri""=>""https://github.com/nomtek/JsonErrors/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/nomtek/JsonErrors"", ""rubygems_mfa_required""=>""true""",>= 0,,28f919b406957df9b6b32dc2beed7035,,158611,0.3,,157819,ruby,json_errors-0.3.0,JoO8Q0fS2zY2s/HXUtoz9EE0ECV7tiVAOUMFCTnJQ14=
1850902,Aurélien Delogu,,2.0.4,211057,2025-02-27 00:00:00,2025-02-27 13:34:23.484448,Easy project management for the masses,ruby,2025-02-27 13:34:22.391071,t,f,6,f,run_tasks-2.0.4,"---
- MIT
",10752,"--- []
",>= 0,Zpu/bIL3/HTJVMEXB+NngLOu0LNYAFFbQz315x3ARs0=,"",>= 0,,99902eff0e327f2f9cae6ee81b0d7f01,,175321,2.0.4,,233900,ruby,run_tasks-2.0.4,FFa4ZPXCbmrRFWXqzYIUz/DKfoERGeDGiDdRgAR1g20=
1850903,Alessandro Rodi,This gem allows you to fetch data using Dato GraphQL APIs and render the content in your Rails app.,0.10.0,206214,2025-02-27 00:00:00,2025-02-27 13:41:14.138238,Use Dato CMS in your Rails application.,ruby,2025-02-27 13:41:12.930708,t,f,0,t,dato-rails-0.10.0,"--- []
",17920,"--- []
",>= 0,hTPDsfa46lvJexFQToEnU8A+zG4sLyMorYNyiYWgWGo=,"""homepage_uri""=>""https://github.com/renuo/dato-rails"", ""changelog_uri""=>""https://github.com/renuo/dato-rails/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/renuo/dato-rails""",>= 0,,e1bf78bd6b2eb4417a61053e73277020,,102515,0.10,,153837,ruby,dato-rails-0.10.0,/IiinMFLFzyLT8jjZK5qOZ17UOcjl2QM6bZNUzXFFZo=
1850904,Rodrigo Urubatan,"This gem is used to help writing technical posts for wordpress.
  The output is copied and pasted to a post into my wordpress blog, and the code gets colored using the plugin wp-syntax, and the output can be turned into PDF with the plugin wp-mpdf.

Today this gem supports source files in the following languages:

* Ruby (including Rakefile and Gemfile)
* Java
* YAML
* HTML
* XML
* Scala
* CSS
* Javascript
* Bash
* Batch

All other files are configured as ""text"".",1.0.0,37012,2025-02-27 00:00:00,2025-02-27 13:42:52.585108,"Used to create blog posts and tecnical articles that need code samples, the code samples will be taken from the actual source code file instead of a copy paste approach",ruby,2025-02-27 13:42:51.446272,t,f,1,f,codemerger-1.0.0,"---
- MIT
",11776,"--- []
",>= 0,mew5IUS0YkbylLTKOsK74F6yGnMc/qLG03+kMaBPdYg=,"",>= 0,,2f1a0987431c072f20265281ceddc3d4,,1908,1,,233878,ruby,codemerger-1.0.0,enGf9LVy0MDT0169FDoKT2V6Sr2mXzTI8nGddoGxnPM=
1850905,Rodrigo Urubatan,"This gem is used to help writing technical posts for wordpress.
  The output is copied and pasted to a post into my wordpress blog, and the code gets colored using the plugin wp-syntax, and the output can be turned into PDF with the plugin wp-mpdf.

Today this gem supports source files in the following languages:

* Ruby (including Rakefile and Gemfile)
* Java
* YAML
* HTML
* XML
* Scala
* CSS
* Javascript
* Bash
* Batch

All other files are configured as ""text"".",1.0.1,37012,2025-02-27 00:00:00,2025-02-27 13:47:25.704896,"Used to create blog posts and tecnical articles that need code samples, the code samples will be taken from the actual source code file instead of a copy paste approach",ruby,2025-02-27 13:47:25.005508,t,f,0,t,codemerger-1.0.1,"---
- MIT
",11776,"--- []
",>= 0,WfUa1UluS8to9OlDKsQ1GN15JHs18YWjpAX6bLV2BTY=,"",>= 0,,89f8b6e7c95b82312c3c8f18bea7b31f,,1908,1.0.1,,233878,ruby,codemerger-1.0.1,ge26ZnYX1lZ8FEy1jgtU/A5KZJTP8vNXB9WGI3kzPBM=
1850906,"Łukasz Pająk, Nomtek",Ruby on Rails gem for handling errors in the JSON API,0.3.1,201950,2025-02-27 00:00:00,2025-02-27 13:52:53.135983,RoR JSON API errors handling gem,ruby,2025-02-27 13:52:52.091833,t,f,0,t,json_errors-0.3.1,"---
- MIT
",13312,"--- []
",>= 3.0.0,2MbJ2y6e2u6wOADRop0QZi1AiByIl/z1SofffESYVZM=,"""changelog_uri""=>""https://github.com/nomtek/JsonErrors/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/nomtek/JsonErrors"", ""rubygems_mfa_required""=>""true""",>= 0,,3701f9ab45a321f715870b4b477cebfb,,158611,0.3.1,,157819,ruby,json_errors-0.3.1,J0l3h+63wqXKKIt5cosCaH8LyABh9Ni8DK25HIQrorQ=
1850907,Aurélien Delogu,,2.0.5,211057,2025-02-27 00:00:00,2025-02-27 13:54:46.756826,Easy project management for the masses,ruby,2025-02-27 13:54:45.910827,t,f,5,f,run_tasks-2.0.5,"---
- MIT
",10752,"--- []
",>= 0,EzpZK4qa3BYmd5brRcR2sRwubze5Jjmtd9pMvHnoSQE=,"",>= 0,,1e5bef2b91189a1da9a7e867d8d9f383,,175321,2.0.5,,233900,ruby,run_tasks-2.0.5,5KIYRG5tXjXB0JebtkXhNgJZbjLV2YfjJtNZVM9n4MM=
1850908,Researchable,"    Researchable's Loggable relies on lograge and elastic's ecs format to log events in a way that is easy to ingest by
    logstash. This enables log correlation with traces across multiple services.
",1.7.0,211312,2025-02-27 00:00:00,2025-02-27 13:56:03.877153,Researchable's gem to standardize logging on all Rails applications.,ruby,2025-02-27 13:56:02.734423,t,f,0,t,researchable_loggable-1.7.0,"---
- MIT
",14848,"--- []
",>= 3.0,Lgkzzo2v0Jid9mgQGG7Jvup7ux6uGHcdG7Rhv6vugNY=,"""homepage_uri""=>""https://gitlab.com/researchable/general/gems/loggable/-/blob/v1.7.0/README.md"", ""changelog_uri""=>""https://gitlab.com/researchable/general/gems/loggable/-/blob/v1.7.0/CHANGELOG.md"", ""source_code_uri""=>""https://gitlab.com/researchable/general/gems/loggable""",>= 0,,17ebbe5858f6c841a6e6886853c2af75,,161232,1.7,,174435,ruby,researchable_loggable-1.7.0,DFbKCg/hBYg2m7yRYWSKfi01dRXemHsG4fBoKZSYXIY=
1850909,Brooke Kuhlmann,,0.75.0,94403,2025-02-27 00:00:00,2025-02-27 14:00:25.858189,"A global, high quality, and constantly updated RuboCop configuration.",ruby,2025-02-27 14:00:24.907555,t,f,0,t,caliber-0.75.0,"---
- Hippocratic-2.1
",19968,"--- []
",~> 3.4,JWMwce6pTxxCIl90e7RRuOo96Tj+Kgv76W0vyQCLKb4=,"""label""=>""Caliber"", ""funding_uri""=>""https://github.com/sponsors/bkuhlmann"", ""homepage_uri""=>""https://alchemists.io/projects/caliber"", ""changelog_uri""=>""https://alchemists.io/projects/caliber/versions"", ""bug_tracker_uri""=>""https://github.com/bkuhlmann/caliber/issues"", ""source_code_uri""=>""https://github.com/bkuhlmann/caliber"", ""rubygems_mfa_required""=>""true""",>= 0,,6ccb5046bc0f34af1978734c810ce1f4,,1624,0.75,"-----BEGIN CERTIFICATE-----
MIIEeDCCAuCgAwIBAgIBATANBgkqhkiG9w0BAQsFADBBMQ8wDQYDVQQDDAZicm9v
a2UxGjAYBgoJkiaJk/IsZAEZFgphbGNoZW1pc3RzMRIwEAYKCZImiZPyLGQBGRYC
aW8wHhcNMjMwMzIyMTYxNDQxWhcNMjUwMzIxMTYxNDQxWjBBMQ8wDQYDVQQDDAZi
cm9va2UxGjAYBgoJkiaJk/IsZAEZFgphbGNoZW1pc3RzMRIwEAYKCZImiZPyLGQB
GRYCaW8wggGiMA0GCSqGSIb3DQEBAQUAA4IBjwAwggGKAoIBgQCro8tj5/E1Hg88
f4qfiwPVd2zJQHvdYt4GHVvuHRRgx4HGhJuNp+4BId08RBn7V6V1MW6MY3kezRBs
M+7QOQ4b1xNLTvY7FYQB1wGK5a4x7TTokDrPYQxDB2jmsdDYCzVbIMrAvUfcecRi
khyGZCdByiiCl4fKv77P12tTT+NfsvXkLt/AYCGwjOUyGKTQ01Z6eC09T27GayPH
QQvIkakyFgcJtzSyGzs8bzK5q9u7wQ12MNTjJoXzW69lqp0oNvDylu81EiSUb5S6
QzzPxZBiRB1sgtbt1gUbVI262ZDq1gR+HxPFmp+Cgt7ZLIJZAtesQvtcMzseXpfn
hpmm0Sw22KGhRAy/mqHBRhDl5HqS1SJp2Ko3lcnpXeFResp0HNlt8NSu13vhC08j
GUHU9MyIXbFOsnp3K3ADrAVjPWop8EZkmUR3MV/CUm00w2cZHCSGiXl1KMpiVKvk
Ywr1gd2ZME4QLSo+EXUtLxDUa/W3xnBS8dBOuMMz02FPWYr3PN8CAwEAAaN7MHkw
CQYDVR0TBAIwADALBgNVHQ8EBAMCBLAwHQYDVR0OBBYEFAFgmv0tYMZnItuPycSM
F5wykJEVMB8GA1UdEQQYMBaBFGJyb29rZUBhbGNoZW1pc3RzLmlvMB8GA1UdEgQY
MBaBFGJyb29rZUBhbGNoZW1pc3RzLmlvMA0GCSqGSIb3DQEBCwUAA4IBgQAX+EGY
9RLYGxF1VLZz+G1ACQc4uyrCB6kXwI06kzUa5dF9tPXqTX9ffnz3/W8ck2IQhKzu
MKO2FVijzbDWTsZeZGglS4E+4Jxpau1lU9HhOIcKolv6LeC6UdALTFudY+GLb8Xw
REXgaJkjzzhkUSILmEnRwEbY08dVSl7ZAaxVI679vfI2yapLlIwpbBgmQTiTvPr3
qyyLUno9flYEOv9fmGHunSrM+gE0/0niGTXa5GgXBXYGS2he4LQGgSBfGp/cTwMU
rDKJRcusZ12lNBeDfgqACz/BBJF8FLodgk6rGMRZz7+ZmjjHEmpG5bQpR6Q2BuWL
XMtYk/QzaWuhiR7pWjiF8jbdd7RO6or0ohq7iFkokz/5xrtQ/vPzU2RQ3Qc6YaKw
3n5C8/6Zh9DYTkpcwPSuIfAga6wf4nXc9m6JAw8AuMLaiWN/r/2s4zJsUHYERJEu
gZGm4JqtuSg8pYjPeIJxS960owq+SfuC+jxqmRA54BisFCv/0VOJi7tiJVY=
-----END CERTIFICATE-----
",162206,ruby,caliber-0.75.0,0DGr1Se0kZ/4GmAP7v5Oo+Zg6pHhJAMBFmJbJrfabRw=
1850910,Asrat,An engine which contains core models for Supply Chain Financing.,0.2.3,234070,2025-02-27 00:00:00,2025-02-27 14:01:51.969096,An Engine for Supply Chain Financing,ruby,2025-02-27 14:01:51.139681,t,f,5,f,snf_core-0.2.3,"---
- MIT
",10240,"--- []
",>= 3.2,VgHEFffTvJJfRo3uC7+Z9wOLcfgEmNL1PBxu0CGk9oo=,"""homepage_uri""=>""https://mksaddis.com/"", ""changelog_uri""=>""https://github.com/BITS-DEVSEC"", ""source_code_uri""=>""https://github.com/BITS-DEVSEC""",>= 0,,dadfc7b8373f7717449ee67847e2ebd5,,199316,0.2.3,,212934,ruby,snf_core-0.2.3,3ve93wAOd4JDxGzw5IlEm9jV8oruqFEjiOIpk9yRWLk=
